label,source,sentence
anger,tweets,I WISH I LITERALLY COULD FUCK JUST ABOUT EVERY NIGGA IN THE WORLD...IMA NYMPH
anger,fairytale_sentences,"You shall pay for this, said Great Claus, as soon as he got into the highroad, ""that you shall, Little Claus."""
anger,tweets,This is a joke   #fuming
anger,emotional_events,I was angry when someone stole a magazine which I had borrowed from another friend and locked it in a drawer.
anger,emotional_events,I feel a strong anger when I am treated unjustly.
anger,tweets,"I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage."
anger,emotional_events,"When I used to go to my chief asking about any doubt about the job and he didn't care, didn't answer me, leaving me speaking alone."
anger,tweets,I'd say your outrage is the really FAUX outrage.
anger,tweets,Recommended reading: Prisoners of Hate by Aaron Beck #anger
anger,tweets,"Oh, I forget things you see. Ahah. I hated that! It creeped me out."
anger,artificial_sentences,"She picked up a pen and drew a line through the service charge , then handed the bill to the indignant guest ."
anger,fairytale_sentences,"That was ill done, Hans.
anger	fairytale_sentences	You should have stuck the needle in your sleeve."
anger,tweets,Stupid MSN It wont let me onnnn
anger,emotional_events,At home when they lost three pieces of my puzzle.
anger,fairytale_sentences,"Pickles nearly had a fit, he barked and he barked and made little rushes."
anger,tweets,"Yes, they can, but the selection is arbitrarily and severely limited because of nonstandardized copyright laws."
anger,tweets,Headed to Chicago for my cousin's wedding. Leaving at 5pm on a Friday was a horrible idea. Sitting stopped in traffic
anger,tweets,"What's sad is that I actually had to google that term. That sucks, tho."
anger,tweets,#nothappy and still #charging the #fullprice 😡😡 #fuming some your #bestrides 😳😳
anger,artificial_sentences,"He was on his feet , the chair toppling over behind him , his face livid , his knuckles white-ridged and aimed at her ."
anger,tweets,A persons opinion doesn't offend me at all
anger,tweets,tiff.
anger,fairytale_sentences,"Behave well, Hans."
anger,fairytale_sentences,"No, you gave it me for playing a tune to you. said the countryman; but the judge told him that was not likely, and cut the matter short by ordering him off to the gallows."
anger,fairytale_sentences,"But the sparrow began to flutter about, and stretch out her neck and cried, ""Carter! it shall cost thee thy life yet!"""
anger,emotional_events,I get angry with my brothers and sisters when they do something that I do not like.  They know this and still do it so as to tease me.
anger,tweets,Anyone who can wear Victoria's Secret must submit pictures for the rest of us who cannot. My secrets must stay secret.
anger,tweets,"the music in the trailer was terrible imo, cheesy handbag house. I was expecting some dnb or hard house"
anger,tweets,i love the word fret so much and im in heaven
anger,fairytale_sentences,"The two elder brothers would have pulled it down, in order to see how the poor ants in their fright would run about and carry off their eggs."
anger,tweets,"when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you"
anger,fairytale_sentences,"I killed two giants, I brought away one unicorn, and caught a wild boar, and am I to fear those who are standing outside the room."""
anger,tweets,omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed
anger,tweets,"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,"
anger,emotional_events,I share my small flat with my friend. On her birthday we could not see each other until evening because we had to stay at the University all day. In the evening I left a lecture before it finished to be able to buy flowers for her. When I was at home she called me to tell me that she would stay the night with her boyfriend.
anger,tweets,hahah I wish that was true. This is really really bad  just gonna stay home and chill tonight. And as usual I REALLY wanted to go.
anger,fairytale_sentences,Now will I pronounce thy sentence.
anger,emotional_events,When I spoke to Jan-Erik Wikstr÷m on the telephone.
anger,tweets,"Nobody in that street burning and looting and terrifying innocent citizens was there, either."
anger,tweets,I wouldn't have #anger issues.....if she didn't have #lying issues.....think about that one. #pow #lies #confusion
anger,fairytale_sentences,"Towards morning he crept out of his hiding-place, feeling in a very bad temper with the climate."
anger,tweets,her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂
anger,tweets,Need a new outlet for #rage
anger,tweets,"I see we are approaching a nice round 5500 number, I expect you will have crashed through that by the time I come back tonight"
anger,fairytale_sentences,"It would not stop and come with us."""
anger,tweets,Just finished reading Chuck Palahniuk's &quot;Pygmy&quot; and kind of hated it. I'm really disappointed; I had pretty high hopes for this one.
anger,fairytale_sentences,Old Mr. Bouncer could no longer deny that he had invited company into the rabbit hole; but he refused to reply to the questions and reproaches of Flopsy.
anger,emotional_events,Someone spread rumours about me.
anger,fairytale_sentences,"The peasant, however, said: ""Don""t tell me that,"" and led the cow-herd before the mayor, who for his carelessness condemned him to give the peasant a cow for the calf which had run away."
anger,emotional_events,When my brother was held up and robbed.
love,tweets,Love the idea of giving each year a theme. This is the year of new beginnings!
love,tweets,ty 4 the retweet!
love,tweets,Wahey! Fancy meeting you here  Thanks for the tweet and great to be twittered together
love,tweets,I must have viewed that picture of me and   from saturday morning about a milling times  x
love,tweets,: I like your crazy and witty humor!
love,tweets,"Hope all the Mum's out there had a Mother's Day with love, close family ; friends."
love,tweets,"Hi, there you are! Rise and shine. Yes, I did. Pretty early for the last nights hours  But I slept like a baby though ..."
love,tweets,heyya people!
love,tweets,funny u havent showed me any love yet at all
love,tweets,Hi Jenna. Hope all is well   Just thinking of you and wishing you the best! Lots of love from over here in New York!!!
love,tweets,bass love
love,tweets,"#musicmonday Happy STAR WARS Day, celebrate by joining!"
love,tweets,crazy in love sfoot cover 4 that song is awesome better than the original well at least that's what i think
love,tweets,ish okay my loveee
love,tweets,I have the biggest crush on Pink but she doesn't know I'm alive
love,tweets,i really wanna be miley cyrus's friendie  hahaha
love,tweets,is starting to love twitter!!! Facebook-detox diet is working great
love,tweets,4:30 on a Friday and you've already got out the fine china? I want I want I want in on it - still at work.
love,tweets,No I LOVE Jordie's version as well as Joe's and Donnie's ALL 3 are DIFFERENT
love,tweets,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.
love,tweets,"Enjoy the coffee. We miss you, petite puce (adica Puricel in franceza)"
love,tweets,"thanks for following, it means a lot to me  i love hey monday!"
