label,source,sentence
disgust,emotional_events,Several years ago I stayed with friends in the mountains for one week. We lived in a hut and had to cook for ourselves. One day my friend did not succeed in preparing spaghetti. That dinner was terrible - nevertheless we all ate rather much and had an improper and unsavoury conversation.
disgust,emotional_events,Someone had stolen an article from a library journal.
disgust,emotional_events,When I failed the  grade 7 exams.
disgust,emotional_events,"When I dined with my new friends, one of them kept reminding us that he was superior."
disgust,emotional_events,"I felt disgust as a result of one of my midterms - I thought I had prepared well for it, but the end result wasn't what I had expected."
disgust,emotional_events,Some students whose English is worse than mine can go to your lectures (English lectures).
disgust,emotional_events,I was most disgusted when I had to make a nagging three day journey recently from Calcutta to Bombay.  It was very boring and tiring.
disgust,fairytale_sentences,"Justice must still be carried out, even when one has relations and good friends among the prize committee; but that the snail should have received the second prize, I consider almost an insult to myself ""No,"" said the fence-rail, who had been a witness at the distribution of prizes; ""there should be some consideration for industry and perseverance."
disgust,tweets,"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don't wanna go back 2 skool."
disgust,tweets,piyaaa! hi. :] im hyper ; im bored ; im online ; im going to find pictures for the noteboook.  still cant send messages. grr.
disgust,fairytale_sentences,"The ladies of the court are up to some mischief, I think.
surprise	fairytale_sentences	What does this mean?"" he said, when he saw that his daughter was kissing the swineherd, and then hit their heads with his shoe just as the swineherd received the sixty-eighth kiss."
disgust,emotional_events,I was at the table at a French friend's house.  They served me a big dish with roast cauliflower and sauce.  I had to eat it.
disgust,fairytale_sentences,"But thou canst not return to earth, and I can do nothing for thee."""
disgust,emotional_events,"I felt this situation when a certain woman from a close village shouted at my mother because she didn't get what she wanted, she wanted some salt to put in her relish."
disgust,emotional_events,Postgraduate students talking about girls stupid.
disgust,emotional_events,I saw a terrible accident in which the driver of a motor was thrown through the frontwindow of a car. His face was completely away.
disgust,emotional_events,When I was told that I had no right to control my lover.
disgust,fairytale_sentences,"Karen believed that this was all on account of the red shoes, but the old lady thought them hideous, and so they were burnt."
disgust,emotional_events,"When walking along the beach with my boyfriend, we saw 2 people having sex on the sand dunes in full view of everyone. It was the fact that they chose that area in which to have sex, that disgusted me."
disgust,tweets,I'm SUPER tired and probably could sleep ALL day BUT I work 12:30 to 9:30 today in Tool Rental... Oh the Joy!!
disgust,tweets,I feel like I have to throw up.
disgust,tweets,been there  sucks like hell.
disgust,tweets,Not actually managed to purchase anything from the ovi store yet. Constant server error on check out
disgust,fairytale_sentences,Wicked Matz has become mad again! they said amongst themselves.
disgust,fairytale_sentences,"If a wooer came she gave him some riddle to guess, and if he could not find it out, he was sent contemptuously away."
disgust,emotional_events,In the bus I was sitting next to a colleage who was drunk and behaved in keeping with his state.
disgust,fairytale_sentences,"Well, well, he said; and with that he walked out of the room."
disgust,tweets,Cleaning the House! Im so boring..
disgust,emotional_events,I saw a dog who was eating excrements.
disgust,emotional_events,"People who came to our home - and requested \Put out your smoke\"". á|That we should not smoke in our house... and asked not even á|politely. It disgusted me because I think people need to adapt to á|the situation."""
disgust,emotional_events,I felt disgust of my father when I knew he had a lover.
disgust,tweets,Time to get off the puter. Nite all.
disgust,fairytale_sentences,"It is evidently for the sake of contrast that I and this wretched soul should arrive here exactly at the same time, said the critic."
disgust,emotional_events,"I felt disgust with a man I had trusted and respected, to whose problems I had always shown deep understanding."
disgust,artificial_sentences,"Now fed-up locals want the name of their quiet cul-de-sac in Studley , Warwickshire , changed -- unless BBC chiefs drop the flop of a show first ."
disgust,emotional_events,When people manipulate others through appearing better than what they really are.
disgust,emotional_events,When I could not attend the college picnic due to some difficulties.
disgust,fairytale_sentences,"There it stands, unsheltered, plundered, and broken."
disgust,emotional_events,"A teacher gave me lower grades than I was entitled to, and was hoping for."
disgust,emotional_events,"A drunk man attacked his wife and wanted to humiliate her by insulting her. Then he turned violent and started to beat her in front of her child. She left it happen without saying a word in order not to make things worse. I watched the scene and tried to calm the man, but without success. Just because he was stronger we had to comply. From that day I detested him."
disgust,emotional_events,[ No response.]
